ID;Name;URL;Img;Strength;Served;Difficulty;Bourbon / American Whiskey;Tequila;Gin;Liqueurs;Rye Whiskey;Vodka;Brandy / Cognac;Cachaça;Mezcal;Scotch;Rum;Irish Whiskey;Vermouth / Aperitif Wine;Canadian Whisky;Absinthe;Beer;Whiskey;Non-alcoholic;Pisco;Japanese Whisky;Salty/Savory;Sweet;Creamy;Spicy;Sour;Fruity/Citrus-forward;Spirit-forward;Bitter;Bubbly;Modern Classics;Classics;Martinis;Margaritas;Hot;Tiki / Tropical;Punches;Frozen / Blended;Shots;Non-Alcoholic;Stirred;Shaken;Blended;Cooked/Heated;
602;Bitter Lemon Cooler;http://liquor.com/recipes/bitter-lemon-cooler/;http://liquor.s3.amazonaws.com/wp-content/uploads/2011/03/bitter-lemon-cooler.jpg;0.25;0.33;0.5;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.07;0.0;0.07;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
603;The Ruby Patch;http://liquor.com/recipes/the-ruby-patch/;http://liquor.s3.amazonaws.com/wp-content/uploads/2011/03/The-Ruby-Patch-newest.jpg;0.5;0.33;1.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
604;Cinquecento;http://liquor.com/recipes/cinquecento/;http://liquor.s3.amazonaws.com/wp-content/uploads/2011/03/cinquecento1.jpg;1.0;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.07;0.0;0.07;0.07;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
605;NZ Sauvignon Blanc Punch;http://liquor.com/recipes/nz-sauvignon-blanc-punch/;http://liquor.s3.amazonaws.com/wp-content/uploads/2011/03/NZ-Sauvignon-Blanc-Punch-new.jpg;0.5;0.33;0.5;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.07;0.0;0.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
606;The Complete Irish Meal;http://liquor.com/recipes/the-complete-irish-meal/;http://liquor.s3.amazonaws.com/wp-content/uploads/2011/02/the-complete-irish-meal.jpg;0.5;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.07;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
607;Cognac Mint Julep;http://liquor.com/recipes/cognac-mint-julep/;http://liquor.s3.amazonaws.com/wp-content/uploads/2011/02/cognac-mint-julep1.jpg;0.5;0.33;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
608;Grand Margarita;http://liquor.com/recipes/grand-margarita/;http://liquor.s3.amazonaws.com/wp-content/uploads/2011/02/grand-margarita.jpg;0.5;0.41500000000000004;0.5;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.07;0.07;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
609;The Barents Sea Collins;http://liquor.com/recipes/the-barents-sea-collins/;http://liquor.s3.amazonaws.com/wp-content/uploads/2011/02/the-barents-sea-collins.jpg;1.0;0.33;0.5;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.07;0.0;0.07;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
610;Pineapple Vanilla Mojito;http://liquor.com/recipes/pineapple-vanilla-mojito/;http://liquor.s3.amazonaws.com/wp-content/uploads/2011/02/pineapple-vanilla-mojito.jpg;0.25;0.33;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.04;0.0;0.0;0.0;
611;Ruby Chai Appletini;http://liquor.com/recipes/ruby-chai-appletini/;http://liquor.s3.amazonaws.com/wp-content/uploads/2011/02/ruby-chai-appletini.jpg;0.5;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.07;0.0;0.07;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
612;Scramble;http://liquor.com/recipes/scramble/;http://liquor.s3.amazonaws.com/wp-content/uploads/2011/02/scramble.jpg;0.5;0.33;0.5;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.07;0.07;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
613;Riviera;http://liquor.com/recipes/riviera/;http://liquor.s3.amazonaws.com/wp-content/uploads/2013/07/Riviera.jpg;0.25;0.5;0.5;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.07;0.07;0.0;0.07;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
614;Superfruit Margarita;http://liquor.com/recipes/superfruit-margarita/;http://liquor.s3.amazonaws.com/wp-content/uploads/2011/02/superfruit-margarita.jpg;0.5;0.33;0.5;0.0;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.07;0.07;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.04;0.0;0.0;0.0;
615;Kiwi Kwencher;http://liquor.com/recipes/kiwi-kwencher/;http://liquor.s3.amazonaws.com/wp-content/uploads/2013/05/kiwi-kwencher1.jpg;0.5;0.5;1.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
616;Ile Rouge;http://liquor.com/recipes/ile-rouge/;http://liquor.s3.amazonaws.com/wp-content/uploads/2011/02/ile-rouge.jpg;0.5;0.5;1.0;0.0;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.07;0.07;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
617;Pomchi Smash;http://liquor.com/recipes/pomchi-smash/;http://liquor.s3.amazonaws.com/wp-content/uploads/2011/02/pomchi-smash.jpg;0.5;0.33;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.07;0.07;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
618;Preakness;http://liquor.com/recipes/preakness/;http://liquor.s3.amazonaws.com/wp-content/uploads/2011/01/preakness2.jpg;1.0;0.5;0.5;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;0.0;
619;Hot in Rio;http://liquor.com/recipes/hot-in-rio/;http://liquor.s3.amazonaws.com/wp-content/uploads/2011/01/hot_in_rio.jpg;0.5;0.33;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.07;0.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
620;Man o’ War;http://liquor.com/recipes/man-o-war/;http://liquor.s3.amazonaws.com/wp-content/uploads/2011/01/man-o-war2.jpg;1.0;0.5;0.5;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.07;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
621;Princess Mary’s Pride;http://liquor.com/recipes/princess-marys-pride/;http://liquor.s3.amazonaws.com/wp-content/uploads/2011/01/princess-marys-pride1.jpg;1.0;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
622;Double Eagle;http://liquor.com/recipes/double-eagle/;http://liquor.s3.amazonaws.com/wp-content/uploads/2013/04/double-eagle1.jpg;0.5;0.5;1.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.07;0.0;0.0;0.07;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
623;Diamond Blue;http://liquor.com/recipes/diamond-blue/;http://liquor.s3.amazonaws.com/wp-content/uploads/2011/01/diamond_blue-newest.jpg;1.0;0.5;0.5;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
624;Louisville Cocktail;http://liquor.com/recipes/louisville-cocktail/;http://liquor.s3.amazonaws.com/wp-content/uploads/2013/05/louisville-cocktail1.jpg;1.0;0.5;0.5;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
625;Breakfast Margarita;http://liquor.com/recipes/breakfast-margarita/;http://liquor.s3.amazonaws.com/wp-content/uploads/2013/04/Breakfast-Margarita.jpg;0.5;0.33;0.5;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.07;0.07;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
626;Celery Cup No. 1;http://liquor.com/recipes/celery-cup-no-1/;http://liquor.s3.amazonaws.com/wp-content/uploads/2011/01/celery-cup-no-1.jpg;0.5;0.33;1.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.07;0.0;0.0;0.07;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
627;Basil Hayden’s Kentucky Buck;http://liquor.com/recipes/basil-haydens-kentucky-buck/;http://liquor.s3.amazonaws.com/wp-content/uploads/2011/01/basil-haydens-irish-buck.jpg;0.5;0.33;0.5;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.07;0.07;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
628;Navan Smash;http://liquor.com/recipes/navan-smash/;http://liquor.s3.amazonaws.com/wp-content/uploads/2011/01/navan-smash1.jpg;0.5;0.33;1.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.07;0.07;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
629;Skinny Mojito;http://liquor.com/recipes/skinny-mojito/;http://liquor.s3.amazonaws.com/wp-content/uploads/2011/01/Skinny-Mojito-newest.jpg;0.5;0.33;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.07;0.07;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
630;Grand Sangria;http://liquor.com/recipes/grand-sangria/;http://liquor.s3.amazonaws.com/wp-content/uploads/2011/01/grand-sangria.jpg;0.25;0.33;0.5;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.07;0.07;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.04;0.0;0.0;0.0;
631;Cosmopolitan;http://liquor.com/recipes/cosmopolitan/;http://liquor.s3.amazonaws.com/wp-content/uploads/2011/01/cosmopolitain2.jpg;0.5;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.07;0.07;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
632;Vita Coco Caipirinha;http://liquor.com/recipes/vita-coco-caipirinha/;http://liquor.s3.amazonaws.com/wp-content/uploads/2011/01/coco-caipirinha-cocktail.jpg;0.5;0.33;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.07;0.07;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;0.0;
633;Hot Caramel Buttered Rum;http://liquor.com/recipes/hot-caramel-buttered-rum/;http://liquor.s3.amazonaws.com/wp-content/uploads/2011/01/hot-caramel-buttered-rum.jpeg;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;0.0;
634;The Collins;http://liquor.com/recipes/the-collins/;http://liquor.s3.amazonaws.com/wp-content/uploads/2011/01/the-collins.jpg;0.5;0.33;0.5;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.07;0.07;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
635;Pisco Sour;http://liquor.com/recipes/pisco-sour/;http://liquor.s3.amazonaws.com/wp-content/uploads/2013/07/pisco-sour-cocktail-recipe.jpg;0.5;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.07;0.0;0.0;0.07;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
636;Strawberry Daiquiri;http://liquor.com/recipes/strawberry-daiquiri/;http://liquor.s3.amazonaws.com/wp-content/uploads/2011/01/strawberry-daiquiri.jpg;0.5;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.07;0.07;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.04;0.0;
637;Savory Margarita;http://liquor.com/recipes/savory-margarita/;http://liquor.s3.amazonaws.com/wp-content/uploads/2011/01/savory-margarita.jpg;0.5;0.33;0.5;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.07;0.0;0.0;0.07;0.07;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
638;Wilson’s Smash;http://liquor.com/recipes/wilsons-smash/;http://liquor.s3.amazonaws.com/wp-content/uploads/2011/01/wilsons-smash-cocktail.jpg;0.5;0.33;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.07;0.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
639;Sparkling Holiday Punch;http://liquor.com/recipes/sparkling-holiday-punch/;http://liquor.s3.amazonaws.com/wp-content/uploads/2011/01/sparkling-holiday-punch.jpeg;0.5;0.33;1.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.07;0.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.04;0.0;0.0;0.0;
640;Very Sexy Martini;http://liquor.com/recipes/very-sexy-martini/;http://liquor.s3.amazonaws.com/wp-content/uploads/2010/12/sexy-martini.jpg;0.5;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.07;0.07;0.0;0.0;0.07;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
641;Witch’s Brew;http://liquor.com/recipes/witchs-brew/;http://liquor.s3.amazonaws.com/wp-content/uploads/2013/05/witchs-brew.jpg;1.0;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.0;0.07;0.0;0.07;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
642;Cinnamon Sparkle;http://liquor.com/recipes/cinnamon-sparkle/;http://liquor.s3.amazonaws.com/wp-content/uploads/2010/12/cinnamon-sparkle.jpeg;0.5;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.07;0.0;0.0;0.0;0.07;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;0.0;
643;Ginepro Amaro;http://liquor.com/recipes/ginepro-amaro/;http://liquor.s3.amazonaws.com/wp-content/uploads/2010/12/ginepro-amaro.jpg;0.5;0.33;0.5;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.07;0.07;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;0.0;
644;Passion Potion;http://liquor.com/recipes/passion-potion/;http://liquor.s3.amazonaws.com/wp-content/uploads/2010/12/passion-potion.jpg;0.5;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.07;0.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
645;The Manhattan 101;http://liquor.com/recipes/the-manhattan-101/;http://liquor.s3.amazonaws.com/wp-content/uploads/2010/12/manhattan-101.jpg;1.0;0.5;1.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
646;Tom Collins;http://liquor.com/recipes/tom-collins-2/;http://liquor.s3.amazonaws.com/wp-content/uploads/2010/12/tom-collins.jpg;0.5;0.33;0.5;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.07;0.0;0.0;0.0;0.07;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
647;Leblon Coco Caipirinha;http://liquor.com/recipes/leblon-coco-caipirinha/;http://liquor.s3.amazonaws.com/wp-content/uploads/2010/12/Leblon-Coco-Caipirinha-new.jpg;0.5;0.33;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.07;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
648;Monte Cassino;http://liquor.com/recipes/monte-cassino/;http://liquor.s3.amazonaws.com/wp-content/uploads/2010/12/monte-cassino1.jpg;1.0;0.5;0.5;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.07;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
649;El Bicentenario;http://liquor.com/recipes/el-bicentenario/;http://liquor.s3.amazonaws.com/wp-content/uploads/2013/07/El-Bicentenario.jpg;0.5;0.33;1.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.07;0.07;0.07;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
650;Green Deacon;http://liquor.com/recipes/green-deacon/;http://liquor.s3.amazonaws.com/wp-content/uploads/2010/11/green-deacon.jpg;1.0;0.5;0.5;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.07;0.07;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
651;Red Hook;http://liquor.com/recipes/red-hook/;http://liquor.s3.amazonaws.com/wp-content/uploads/2010/11/red-hook1.jpg;1.0;0.5;0.5;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;0.0;
652;Black Russian;http://liquor.com/recipes/black-russian/;http://liquor.s3.amazonaws.com/wp-content/uploads/2010/11/FA-black-russian-NEWEST.jpg;1.0;0.33;0.5;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;0.0;
653;Sage Passage;http://liquor.com/recipes/sage-passage/;http://liquor.s3.amazonaws.com/wp-content/uploads/2010/11/sage-passage2.jpg;0.5;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.07;0.0;0.0;0.07;0.07;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
